comment_id,video_id,author_channel_id,comment_text,comment_date,like_count,clean_text,word_count,language,confidence,topic_id
Ugxcr-OTG4AKchLO2oN4AaABAg,AxWIzlnsTos,UCx8IF-lsxFDSMuvbc1amGnw,Hives is an allergy. Take some Benedryl. Look at what you've eaten or any meds you started,2025-04-13T21:26:27Z,0,Hives is an allergy. Take some Benedryl. Look at what you've eaten or any meds you started,17,en,0.9999943290436196,0
UgwDf3o7MJ7UbqkS47F4AaABAg,AxWIzlnsTos,UCat3OV6UixtvwpQar9x1kCA,"my daughter used to break out in hives every time she got an infection she had never had before. once it last for 2 months. that was how we knew she had covid.  she hadnt gotten hives after being sick in almost 6 years, then suddenly  BOOM.",2025-04-13T21:23:44Z,216,"my daughter used to break out in hives every time she got an infection she had never had before. once it last for 2 months. that was how we knew she had covid. she hadnt gotten hives after being sick in almost 6 years, then suddenly BOOM.",47,en,0.9999968006098814,0
Ugx2hDXU5vLmLl4OSFN4AaABAg,AxWIzlnsTos,UCnFoaXPQhTZbFqclrRq9NEg,I have chronic hives :/ it sucks,2025-04-13T21:22:16Z,12,I have chronic hives :/ it sucks,7,en,0.9999951164312754,0
UgxOb4STFVicXhoYaVx4AaABAg,AxWIzlnsTos,UCNme2MJ7coQaQM8Jmthw_lQ,I got scombroid fish poisoning from bad raw fish. It looked exactly like that.,2025-04-13T21:21:32Z,1,I got scombroid fish poisoning from bad raw fish. It looked exactly like that.,14,en,0.9999982157722456,Outlier
UgydXcuXstWq7o4kRt94AaABAg,AxWIzlnsTos,UCVA2Lt8jFRLWX7MCVXcrU8w,"It happened to me twice over most of my body. Allergy tests were negative. I had my throat close once, too. Scariest thing I've ever experienced. No answers to this day and its been a decade.",2025-04-13T21:19:29Z,90,"It happened to me twice over most of my body. Allergy tests were negative. I had my throat close once, too. Scariest thing I've ever experienced. No answers to this day and its been a decade.",36,en,0.9999950445588848,Outlier
Ugzp3aVhHCw8iEF481B4AaABAg,AxWIzlnsTos,UCWYuQ_YkLCQ9-ibPmDbEzEg,I had three weeks before so yeah feel your pain sib,2025-04-13T21:18:07Z,3,I had three weeks before so yeah feel your pain sib,11,en,0.9999954762421196,1
Ugz7yokmAyJr7bRLTMt4AaABAg,fUi_8NEuMqs,UCcT4-Fws8LJHJ_zYMolkfzQ,"Hives are horrible! I have two separate two month bouts all over my body. I became an expert on theatrical make up. My belief is that it was the hydroxychloroquine that caused them and when I stopped that medication, they went away and never came back and that’s been five years.The allergist put me on Allegra heavy duty Allegra and I wanna say Zantac I don’t know why that sticks in my mind. It doesn’t sound right, but that’s what I think he put me on.",2026-02-16T16:47:00Z,0,"Hives are horrible! I have two separate two month bouts all over my body. I became an expert on theatrical make up. My belief is that it was the hydroxychloroquine that caused them and when I stopped that medication, they went away and never came back and that’s been five years.The allergist put me on Allegra heavy duty Allegra and I wanna say Zantac I don’t know why that sticks in my mind. It doesn’t sound right, but that’s what I think he put me on.",86,en,0.9999967095151072,0
UgyogzInLxiammpnnjJ4AaABAg,fUi_8NEuMqs,UCC70YaBiTK31Hp7AODBmrBA,What kind of difference?,2026-01-05T18:11:58Z,0,What kind of difference?,4,en,0.999997243402266,Outlier
UgwcGD3-78nqFppf6YZ4AaABAg,fUi_8NEuMqs,UCl3r8IaJ-lQI7dD4JpBEdvA,Tbh I've never gotten hives before but do what I know or not know i have gotten hives i think by getting bitten by bed bugs and it goes and comes back when I wake up next day,2025-11-08T05:15:05Z,0,Tbh I've never gotten hives before but do what I know or not know i have gotten hives i think by getting bitten by bed bugs and it goes and comes back when I wake up next day,38,en,0.9999949481716328,0
UgyXwaMFVvOiLSJYwyh4AaABAg,fUi_8NEuMqs,UCTS94_283WZtm-Xdhxy4Flw,"Hello Doctor Karawada 👋

Please help 🙏 

Its my 1st time to have Hives, I Just Wanna ask You 

If ALLEGRA ok to take for my hives even I didn't see a Doctor yet.

Looking forward to Get Heald soon. Thanks",2025-08-15T08:12:13Z,0,"Hello Doctor Karawada Please help Its my 1st time to have Hives, I Just Wanna ask You If ALLEGRA ok to take for my hives even I didn't see a Doctor yet. Looking forward to Get Heald soon. Thanks",39,en,0.9999957603835358,0
UgwSRvE7xR70UWZ_gKN4AaABAg,fUi_8NEuMqs,UCOfTagrUDV0Iv_5A0dc5jFg,"Deep thanks for this video, seeing my hives’ redness ease daily until they vanished fully brought such peace. I followed my approach steadfastly, and in about 10 days, the urticaria was nearly gone. After goolging Shane Zormander’s latest research, my skin has never been smoother. By day 20, TOTALLY CLEARED",2025-07-02T16:50:15Z,0,"Deep thanks for this video, seeing my hives’ redness ease daily until they vanished fully brought such peace. I followed my approach steadfastly, and in about 10 days, the urticaria was nearly gone. After goolging Shane Zormander’s latest research, my skin has never been smoother. By day 20, TOTALLY CLEARED",50,en,0.9999967736354376,0
UgyVb3OwKsnGvPH2Jmh4AaABAg,fUi_8NEuMqs,UCTRlK2drE1rL02bCpUrAROw,"Unfortunately, I can't take Allegra. For some reason, I have trouble breathing when I am on it.",2025-04-29T14:22:30Z,0,"Unfortunately, I can't take Allegra. For some reason, I have trouble breathing when I am on it.",17,en,0.9999960455275214,Outlier
UgxD_FGqNRgtZquir594AaABAg,fUi_8NEuMqs,UCPPdSb-tmzljjQKbp-5sFPw,the best doctor or person ever!! love you gurl!!!,2025-03-13T04:33:46Z,5,the best doctor or person ever!! love you gurl!!!,9,en,0.9999983068450088,6
UgwcwMh0oPOCHXeMXz14AaABAg,fUi_8NEuMqs,UCmbANP1yYKJUXIi1cnq8UVA,I am facing since 2007,2025-01-07T18:42:07Z,0,I am facing since 2007,5,en,0.9999963740842166,1
UgyilD3TrkumpdN04mJ4AaABAg,fUi_8NEuMqs,UCrcgJ5cBoYHGIrzUxhdiwKg,Xyzal works the best for my kids and im talking all over body hives and welts.,2024-11-30T19:34:21Z,0,Xyzal works the best for my kids and im talking all over body hives and welts.,16,en,0.999995957231181,0
Ugw8jWJPE1PXC8Nvu_14AaABAg,fUi_8NEuMqs,UCziEKr_UtxltL1CU_7P2AAQ,"""If you’re tired of relying on antihistamines and other medications, try Planet Ayurveda’s allergy remedies. It’s made a world of difference for me, and I’m breathing easier every day.""",2024-11-20T09:22:01Z,0,"""If you’re tired of relying on antihistamines and other medications, try Planet Ayurveda’s allergy remedies. It’s made a world of difference for me, and I’m breathing easier every day.""",29,en,0.9999982741848704,Outlier
Ugx_cl3vEc3bISySeSx4AaABAg,fUi_8NEuMqs,UCFoaIDzUYauBMz-rASLANwQ,How about for children ???? My son it’s 11 years old and he just got an outbreak a couple days ago …. Any suggestions …??? Thanks,2024-11-11T06:53:59Z,0,How about for children ???? My son it’s 11 years old and he just got an outbreak a couple days ago …. Any suggestions …??? Thanks,26,en,0.9999962846914464,Outlier
UgyNxzsCS_9CTe8Vxrd4AaABAg,fUi_8NEuMqs,UCsMSACCGegNanZKNHwiUyrQ,Bull crap!! I've this and it sucks!!!,2024-11-10T20:31:51Z,0,Bull crap!! I've this and it sucks!!!,7,en,0.9999954373509548,1
UgwiEWpsQmCgo0049Fp4AaABAg,fUi_8NEuMqs,UCKROWFyB8mbtPBBN_J7IAvw,"I'm cosmas okeka from Kenya, have got a skin problem , my skin is itchy en when i scruch my skin swells then  after some time it disrepair please help me by prescribing the right medications to normalis my comfort thanking you in advance",2024-10-14T02:17:42Z,0,"I'm cosmas okeka from Kenya, have got a skin problem , my skin is itchy en when i scruch my skin swells then after some time it disrepair please help me by prescribing the right medications to normalis my comfort thanking you in advance",44,en,0.999996901554936,18
Ugx5YffPopDMzWUxDPN4AaABAg,fUi_8NEuMqs,UCPyqfNuRP8WRVAfx5iPff7w,"Every time i take this my lips swell whats that about.
Can you talk about vitamin deficiencies??",2024-10-10T01:40:18Z,0,Every time i take this my lips swell whats that about. Can you talk about vitamin deficiencies??,17,en,0.999997060933518,2
Ugx-wqKrXEsh8ecth_14AaABAg,fUi_8NEuMqs,UCxAh003NkcPmLuOuWktMbNA,i love it when doctors recommend generic medication.  saves patient's money ❤,2024-10-05T18:26:35Z,1,i love it when doctors recommend generic medication. saves patient's money,11,en,0.999997348925479,4
UgybcOtcj28XWrXKFx14AaABAg,fUi_8NEuMqs,UCyLrlHuAgyavMLO5qh_KwEg,That mess with your kidneys,2024-09-20T07:37:45Z,0,That mess with your kidneys,5,en,0.999997040612358,Outlier
UgwQtvcU2JKmD_Uj5HF4AaABAg,fUi_8NEuMqs,UCWX4A6BHmW4R4VoWIHpowFA,i have hive since  more than 2 year i tooked so many tablets still i dont get any solution since 3 month i am taking allegra but still i geting hive any time,2024-09-17T08:58:50Z,0,i have hive since more than 2 year i tooked so many tablets still i dont get any solution since 3 month i am taking allegra but still i geting hive any time,33,en,0.99999667043416,0
Ugw6ooIKx2JiuUrwS9h4AaABAg,fUi_8NEuMqs,UCI-uG7RI2yQVMY_uW1jYKCg,"I’ve been suffering with hives since 2015 and nothing would help apart from lowering my immune system. I’ve now found out I have invasive breast cancer which has spread all over my body. CHECK FOR CANCERS GUYS do not ignore your symptoms. Get a mammogram, check your blood work for cancers especially if you’re chronically ill. Doctors in the uk do not look for what is causing your symptoms they just treat the symptoms. I’m now 43 and slowly dying because nobody listened to me.",2024-09-02T07:28:51Z,0,"I’ve been suffering with hives since 2015 and nothing would help apart from lowering my immune system. I’ve now found out I have invasive breast cancer which has spread all over my body. CHECK FOR CANCERS GUYS do not ignore your symptoms. Get a mammogram, check your blood work for cancers especially if you’re chronically ill. Doctors in the uk do not look for what is causing your symptoms they just treat the symptoms. I’m now 43 and slowly dying because nobody listened to me.",85,en,0.999996772895966,0
Ugw-x_4tZZQcAX1TDmt4AaABAg,fUi_8NEuMqs,UCbL9MXN2w8A9uewe_sVFyFA,"I saw that .  what a lie if it's the same Allegra that was for sneezing, itchy eyes etc",2024-09-01T19:15:55Z,0,"I saw that . what a lie if it's the same Allegra that was for sneezing, itchy eyes etc",19,en,0.999997185994507,Outlier
Ugxm3FpLfPTk-d0qMc54AaABAg,fUi_8NEuMqs,UCHvFazaYQJXkogZMS2eXnug,any advice for someone like me who cant go outside during the summer without breaking out in hives somewhere? sometimes everywhere? if it gets too bad i also have an asthma attack with it. would that even be asthma? allergy induced? also prescribed zyrtec 1 a day and 2 as needed..ive heard drinking a lot of water helps but thats about it. i had them horribly as a child and have returned full force after a medication injury.,2024-06-26T19:06:09Z,0,any advice for someone like me who cant go outside during the summer without breaking out in hives somewhere? sometimes everywhere? if it gets too bad i also have an asthma attack with it. would that even be asthma? allergy induced? also prescribed zyrtec 1 a day and 2 as needed..ive heard drinking a lot of water helps but thats about it. i had them horribly as a child and have returned full force after a medication injury.,78,en,0.999995973434846,0
UgycsWjuo1tK-Qm9KPd4AaABAg,fUi_8NEuMqs,UCHcLKWuHrTKtVx2AiIw3wHg,"It's all in your guts 
Fasting can cure hives",2024-06-13T21:43:28Z,0,It's all in your guts Fasting can cure hives,9,en,0.9999984862400983,0
UgwPXPsIVvo3KYpNhR54AaABAg,fUi_8NEuMqs,UCz7hL7FaTY1XkbECFN0U9xQ,How do I freaking buy it I’m dying rn,2024-05-26T02:10:44Z,1,How do I freaking buy it I’m dying rn,9,en,0.8571378269634295,11
UgwVcfDGC1qmhl3MZF54AaABAg,fUi_8NEuMqs,UCACP3_9ZevVUgPeB08VpS9A,I used to take benadryl. But it doesn't work at all. I was better off taking allergy pills. But this actually made a huge difference. I carried on me all the time just. As soon as i feel it coming i have to take one or else it just gets worse. Just come out of nowhere. It used to take 3 days for my lip to get back to normal size.,2024-05-24T14:21:18Z,8,I used to take benadryl. But it doesn't work at all. I was better off taking allergy pills. But this actually made a huge difference. I carried on me all the time just. As soon as i feel it coming i have to take one or else it just gets worse. Just come out of nowhere. It used to take 3 days for my lip to get back to normal size.,71,en,0.9999975248339016,27
Ugwoq-vBzwciJqlnlr54AaABAg,fUi_8NEuMqs,UCdRQTZ_AXSLoQ14euTwmJXQ,I suffer from this condition. I have to take loradadine or like everything gives me hives 😂. Its quite embarrassing 😂,2024-04-21T04:11:21Z,0,I suffer from this condition. I have to take loradadine or like everything gives me hives . Its quite embarrassing,20,en,0.9999971330443196,0
Ugwjdp1w_q6Olr2t4gF4AaABAg,fUi_8NEuMqs,UC4yRlaOSY0d8s9_6XtJ3acw,Been dealing with hives for 5 weeks now. It was patchy in the beginning and almost went away after metrypredisone treatment. It came back as dot rash on the back and legs.  Flare up spots seem to move around indicating it is hives but it hasn’t completely disappeared and flares up in afternoon and gets itchy. Desperate to get rid of it.,2024-04-02T12:20:28Z,12,Been dealing with hives for 5 weeks now. It was patchy in the beginning and almost went away after metrypredisone treatment. It came back as dot rash on the back and legs. Flare up spots seem to move around indicating it is hives but it hasn’t completely disappeared and flares up in afternoon and gets itchy. Desperate to get rid of it.,62,en,0.999994754078426,0
UgxzisH3yRwoZrzPwYx4AaABAg,fUi_8NEuMqs,UCTQXtFMAWrVQSJ_nf60Kbgw,"I contracted Covid a year ago, and am certain it caused my hive outbreak which I never had in my life, I still have them and it’s getting worse, but I’m hopeful, for some reason.",2024-03-27T05:33:40Z,12,"I contracted Covid a year ago, and am certain it caused my hive outbreak which I never had in my life, I still have them and it’s getting worse, but I’m hopeful, for some reason.",35,en,0.999994193461401,0
